record_id,cell,act_fr,pred_fr,pred_fq,pred_cyclen
14abe88c7417ade414f53ac43376dd473873f9c15d7a834926f6ed8f23e4ffcb,5-5.25_f117,2.0948,2.1277591044508264,2.763019917797601,611.3486168614796
eddeb10f4daa124631d719bc19517289aaa07be05808859ea53badc426c8b5c3,5-5.25_f117,2.0744,2.0266807144824623,2.6336827851827613,603.79596209713
dba1070ea419781618db00c3ec61ca559eec42e9adb76e8862578a68f12daf68,5-5.25_f117,1.964,1.9116500347849783,2.4230925017595917,617.7410157918611
6af4f44390f78a0f931eb28ef1d8432fd2a51d37a690b4f46ea9d106b5b30581,5-5.25_f117,1.8447,1.8296619026751937,2.3120458540250786,611.0162824340084
fe703a89d54b65a88473128ea43798859425971bd306b2c9c45c5bd389fd9980,5-5.25_f117,2.468,2.2051930296640707,2.8519887207129146,614.051504594807
56ff4765c539a381cec0129366be32c9ddad674ae15ab38475d9055a61b0a9ef,5-5.25_f117,2.492,2.186101015603739,2.8483639083122925,607.3379707903075
b8bd3ebaa46715312a56e637f268b9fb09036fce5a44600300e3b3f231b6539d,5-5.25_f117,1.9525,1.966974983360507,2.54034376292382,616.922566595444
0c68e41b54b3b3b32d7641316339dde0eaf4fce474e1e481faa367ffb4936b43,5-5.25_f117,3.2126,2.9605857174420604,4.060031176565902,614.710401117093
6d8308427b5c598f1f48c7a0563cb91bbe212baf3237a7217d03bcf35568bf54,5-5.25_f117,2.0884,2.149479908520056,2.7838010080638727,606.788204789174
8c81123a59722c7e4383c2d5fd89e5f8a16da376d615073df3721e30e006506e,5-5.25_f117,2.0922,2.085705271165419,2.6752228187973666,609.2128394896623
8c0f57e6eb67a472d32fd94d7fb607d5001bcef5161f84c002ac02d62bcec1db,5-5.25_f117,2.3466,2.1828662936036123,2.8374935293589005,598.970975349652
cc80a0b42b8456e3cb7a8909ee3693fe9e0e5fb528453cabd00939edcd518535,5-5.25_f117,2.2725,2.1013237028899137,2.788744625074412,600.0216492306031
4f2e994b6eb50caa479dc7d01dbd7ba74bbaaf82fe260b0792892bdc085a447f,5-5.25_f117,1.6848,1.84110812687355,2.3048724781623235,615.3394925785562
5fc3e01072c18ea7b191307643c63c658cc65573cb083b099b431a4f5ad77145,5.5-5.75_f117,1.8247,1.8942352014160566,2.400531038785413,668.3373757711644
dad0e0bb1a2749f8fcbcf52fdf471bb109dce3e833525b8f78110553a6579cab,5.5-5.75_f117,2.3532,2.383150302609299,3.091654455535089,666.1031924421956
39b019e7bc82377596a0a07feaa4928c3540ffc8d252408f937a24187462f9ef,5.5-5.75_f117,2.4935,2.4504204410265187,3.0992792953221215,672.260432689278
ca18c0a1b0b554123f2a88799691f710f5c904d7516e52ace6691b10b5c6c8af,5.5-5.75_f117,2.3041,2.3033466116798578,3.0452699621384767,654.6600116072995
8c131d181c0fe0b7657e38a747ab4e0845ed620e405a81b83297655599eed1db,5.5-5.75_f117,1.8127,1.9131554817425382,2.4608210102055335,662.6892647085477
2a4af58a8d40f0ef9e4cda79f210700bf9d4e7a088bc2297aa694934718290c1,5.5-5.75_f117,1.8828,1.9812037265104703,2.51185507510156,656.9594395873421
0bc2b3bda7471b9a2d7f41eb7bbd01b138381f4f299795055d43d6469cb19d41,5.5-5.75_f117,2.2306,2.188584894337822,2.921614132758572,649.8114616051253
0482a131804f90f464e968196551b92455d9e2f3d595e5c79095af29dc863d8e,5.5-5.75_f117,1.9017,1.8875353856749555,2.4066194661561124,671.0992602267057
8ff8d7f01d670bd76c64981c6636a1e193f8db0760d7a1b2a8e99abb0848caca,5.5-5.75_f117,3.3821,2.8443456906409508,3.836389161933917,647.3512865780351
a9ddbbcd28d75da52ef2e1468d966932a4cf02ccd63bb76c5addea28b44e9894,5.5-5.75_f117,1.6833,1.8041999672962248,2.2952865925173547,670.494423409968
f24962205ccbd9580b847c61468e0604caa6c39882e4999bff710830748168a1,5.5-5.75_f117,2.0099,1.9252085326441695,2.4410739411972897,667.8421578605416
fe5cb0bd68cf6f9e1b698fad527c1b255f3c85ca0ff1af94db1ffeb5b48f3598,5.5-5.75_f117,3.0946,2.6297094258357334,3.5317790641211126,665.4503575917274
4c6baf0f5a89a31207ced42091d673bd337d5a5a60a1821c8c39cf4d205c2b3e,5.5-5.75_f117,2.1318,2.0468489399735583,2.592781332373362,668.0083750719751
cecf5a2fd66a60c82aba2cefddd9b06929ec28fbdd424d48fbe9328c8cdbe034,5.5-5.75_f117,2.0114,1.965555480740937,2.656368200887202,658.7496817448784
