digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
33ec07b849b4cdae,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\33ec07b849b4cdae__MAS_RST.APRQ_11_0705.0-07af8aeed3-x06sqoop,final,1.7797,1.5845,29,1,,729.793
39d4a34b9cbd1cc9,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\39d4a34b9cbd1cc9__MAS_RST.APRQ_11_0705.0-96b5f19625-t8mv7ofj,final,1.8098,1.6022,29,1,,735.407
3dfad88ae5b4341e,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\3dfad88ae5b4341e__MAS_RST.APRQ_11_0705.0-95d7a05ca2-lhf4nl4u,final,1.8654,1.6547,29,1,,729.823
54aa5fb5e4bace51,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\54aa5fb5e4bace51__MAS_RST.APRQ_11_0705.0-4bd8cb9eb8-ko5wpk5h,final,2.003,1.791,29,1,,735.486
558c4b10f112000e,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\558c4b10f112000e__MAS_RST.APRQ_11_0705.0-56c66ccc3f-gvdebkyn,final,1.9365,1.6974,29,1,,729.564
5cc8b4a01356714c,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\5cc8b4a01356714c__MAS_RST.APRQ_11_0705.0-dc718cc119-as9k28y9,final,2.0736,1.8535,29,1,,732.262
,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\6558ddbda40e9951__MAS_RST.APRQ_11_0705.0-5910d7f280-a_vyqv89,nonfinite,,,0,0,,
867204a28113f645,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\867204a28113f645__MAS_RST.APRQ_11_0705.0-394189bbf0-4sfqoqzp,final,1.981,1.7667,29,1,,734.933
88cbbd1038df07d8,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\88cbbd1038df07d8__MAS_RST.APRQ_11_0705.0-e5cdd9ef0d-_6zhf4u4,final,1.8393,1.6238,29,1,,727.932
959e4ee3e31d2b07,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\959e4ee3e31d2b07__MAS_RST.APRQ_11_0705.0-fbc7c17336-79o9_m6z,final,1.9941,1.7784,29,1,,736.301
b668ed6a28f1e208,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\b668ed6a28f1e208__MAS_RST.APRQ_11_0705.0-4679810411-u804r1ok,final,2.0238,1.7823,29,1,,728.532
,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\bdfd164ca7b8fa93__MAS_RST.APRQ_11_0705.0-4b211bf931-mxkaiz7e,nonfinite,,,0,0,,
,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\dfa35678c08ead21__MAS_RST.APRQ_11_0705.0-85a8a38b3e-8uvx77jf,nonfinite,,,0,0,,
eb6925eea66431b9,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\eb6925eea66431b9__MAS_RST.APRQ_11_0705.0-d7580bb179-2wa61hvy,final,2.1104,1.8791,29,1,,730.228
f0ba14a8eb5a0997,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\f0ba14a8eb5a0997__MAS_RST.APRQ_11_0705.0-4ad059c206-hc6tnlnr,final,1.7573,1.5545,29,1,,732.214
faadb1ac8fa5fcbb,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_03\faadb1ac8fa5fcbb__MAS_RST.APRQ_11_0705.0-ab93d5aa96-oocmys6z,final,1.6977,1.5027,29,1,,732.061
00822755d6ef9de5,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\00822755d6ef9de5__MAS_RST.APRQ_11_0705.0-1fe50603d3-q_q2d8gc,final,1.6955,1.4648,29,1,,736.631
08e60b2cfd75d4c8,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\08e60b2cfd75d4c8__MAS_RST.APRQ_11_0705.0-f0be1c25ad-55ryl9t5,final,1.7565,1.5458,29,1,,732.068
128d3b713ee8b57c,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\128d3b713ee8b57c__MAS_RST.APRQ_11_0705.0-7632791482-ymyk2iij,final,1.7547,1.4977,29,1,,731.436
1ccfae6621927703,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\1ccfae6621927703__MAS_RST.APRQ_11_0705.0-2fe4a2e39d-3g9kxzdi,final,1.7188,1.4792,29,1,,730.199
23dba4ee5f683937,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\23dba4ee5f683937__MAS_RST.APRQ_11_0705.0-e2a9f87e26-jsvk_tpb,final,1.6819,1.4467,29,1,,730.505
4e4da768de901f12,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\4e4da768de901f12__MAS_RST.APRQ_11_0705.0-d26daff4af-dqjtzpvi,final,1.6881,1.4922,29,1,,731.1
51b380f78828599b,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\51b380f78828599b__MAS_RST.APRQ_11_0705.0-8c5e677a9b-1vi9xqsi,final,1.7388,1.4912,29,1,,730.769
6205110fa533ff23,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\6205110fa533ff23__MAS_RST.APRQ_11_0705.0-66828043bb-5avc3d43,final,1.7045,1.4969,29,1,,731.903
7445c0a955723d36,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\7445c0a955723d36__MAS_RST.APRQ_11_0705.0-ad438e0d53-q9ngzp2d,final,1.7035,1.506,29,1,,732.059
75d428b95e893286,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\75d428b95e893286__MAS_RST.APRQ_11_0705.0-69b309762e-b5s54726,final,1.8018,1.5919,29,1,,731.605
7f1615c33d3dbe10,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\7f1615c33d3dbe10__MAS_RST.APRQ_11_0705.0-90985f8e80-ngg15055,final,1.6949,1.487,29,1,,731.193
9238af4901b4b5ce,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\9238af4901b4b5ce__MAS_RST.APRQ_11_0705.0-106c17a58a-ujtiydeg,final,1.7431,1.5095,29,1,,733.15
95a2b6f02a47d658,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\95a2b6f02a47d658__MAS_RST.APRQ_11_0705.0-7a5e513632-53b482hi,final,1.82,1.5962,29,1,,731.521
9b71d92dbed3f6eb,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_04\9b71d92dbed3f6eb__MAS_RST.APRQ_11_0705.0-24aa1c936c-m3cmmgpu,final,1.7998,1.5815,29,1,,734.912
