pair,type1,type2,enrichment_segment,feed,split_bucket,split_lo,split_mean,split_min,split_max,n_cores,n_feasible,n_distinct_splits,realized_enrichment_mean,bu_k1_mix_mean,F_r_min,best_cid,best_split,best_n_type1,best_n_type2,best_EFPD,best_B_c,best_B_d,best_discharge_GWd,best_CBC_max,best_cbc_margin,best_F_q,best_AO_min,best_AO_max,best_pinmax_rodavg_GWd,best_pinmax_node_GWd,best_pinmax_known,best_rodavg_ge68,best_rodavg_ge75,best_node_ge68,best_node_ge75,best_F_r_campaign,best_CBC_max_campaign,best_metrics_source,best_eq_ok,best_ncyc,best_feasible_at_metrics,F_r_p10,F_r_median,EFPD_mean,EFPD_max,B_d_mean,CBC_max_max,cbc_margin_min,n_pinmax_known,pinmax_rodavg_min,pinmax_rodavg_mean,pinmax_node_min,pinmax_node_mean,frac_rodavg_ge62,frac_rodavg_ge68,frac_rodavg_ge75,frac_node_ge62,frac_node_ge68,frac_node_ge75,n_campaign_verified,F_r_campaign_min,EFPD_max_F_r,EFPD_max_B_d,EFPD_max_split,pkey,n_store_rows,n_store_valid,store_f_r_min,store_cyclen_max,n_store_rows_pair_all_feeds,store_gap_f_r,unexplored,novel_type
K1_K2,K2,K1,5.2,121,60-65,0.6,0.624557,0.603306,0.628099,14,14,2,5.236286,41.004944,1.5298,541e7d630220,0.603306,73,48,655.8,25.600566,50.989558,51.36,1280.2,199.8,1.9075,-0.0507,0.0202,65.46,71.52,True,False,False,True,False,1.5301,1275.5,equilibrium_ncyc12,True,9,True,1.53193,1.53425,658.271429,659.3,51.181716,1356.8,123.2,14,64.8,65.812143,70.55,71.759286,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5301,1.5319,51.261689,0.628099,K1_K2,462,416,1.4902,659.725,1145,-0.0396,False,False
K1_K2,K1,K2,5.2,121,65-70,0.65,0.661157,0.661157,0.661157,1,1,1,5.237,41.028333,1.5414,1418b0c14195,0.661157,80,41,659.2,25.733293,51.253914,51.52,1364.9,115.1,1.9371,-0.0448,0.0139,66.34,72.37,True,False,False,True,False,1.5414,1364.9,equilibrium_ncyc12,True,9,True,1.5414,1.5414,659.2,659.2,51.253914,1364.9,115.1,1,66.34,66.34,72.37,72.37,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5414,1.5414,51.253914,0.661157,K1_K2,462,416,1.4902,659.725,1145,-0.0512,False,False
K3_K4,K4,K3,5.2,121,50-55,0.5,0.529677,0.504132,0.53719,11,10,3,5.178545,40.497499,1.5249,1f1f1418b77c,0.53719,65,56,648.8,25.327306,50.445296,50.79,1261.2,218.8,1.881,-0.051,0.0209,64.47,70.48,True,False,False,True,False,1.5247,1257.0,equilibrium_ncyc12,True,8,True,1.5254,1.5342,648.427273,648.9,50.416316,1278.5,201.5,11,64.03,64.43,70.02,70.437273,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5247,1.5442,50.453071,0.504132,K3_K4,50,50,1.4909,650.42,50,-0.034,False,False
K3_K4,K3,K4,5.2,121,55-60,0.55,0.580579,0.561983,0.595041,4,3,3,5.18025,40.520595,1.5343,09e390d65db6,0.595041,72,49,651.2,25.420996,50.6319,50.96,1317.1,162.9,1.9136,-0.0461,0.0162,65.46,71.55,True,False,False,True,False,1.5332,1313.3,equilibrium_ncyc12,True,9,True,1.53724,1.545,650.275,651.5,50.55998,1320.0,160.0,4,64.52,65.1,70.53,71.1575,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5332,1.5441,50.655226,0.595041,K3_K4,50,50,1.4909,650.42,50,-0.0434,False,False
K5_K6,K6,K5,5.2,121,50-55,0.5,0.530992,0.504132,0.53719,12,12,3,5.222333,40.914112,1.5341,37244c3079b7,0.53719,65,56,655.5,25.588855,50.966233,51.31,1301.9,178.1,1.8981,-0.0523,0.0214,65.25,71.26,True,False,False,True,False,1.5334,1298.3,equilibrium_ncyc12,True,9,True,1.53496,1.53875,654.925,656.2,50.921525,1319.2,160.8,12,64.56,65.273333,70.6,71.2875,1.0,0.0,0.0,1.0,1.0,0.0,0,1.5333,1.5415,51.020659,0.528926,K5_K6,19,19,1.5333,657.026,19,-0.0008,True,False
L1_L2,L1,L2,5.3,101,55-60,0.55,0.594059,0.594059,0.594059,9,9,1,5.281,41.401402,1.5284,b2c8a4239847,0.594059,60,41,585.8,22.867966,54.566136,54.88,1284.8,235.2,1.8934,-0.04,0.0134,76.88,82.8,True,True,True,True,True,1.5306,1291.1,equilibrium_ncyc12,True,8,True,1.52912,1.5346,586.055556,587.6,54.58994,1298.2,221.8,9,75.24,76.935556,81.85,83.16,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5302,1.5346,54.733802,0.594059,L1_L2,113,71,1.7932,580.639,1159,0.2648,False,False
L1_L2,L1,L2,5.3,101,60-65,0.6,0.633663,0.633663,0.633663,8,8,1,5.282,41.415747,1.526,8cc2cd414a69,0.633663,64,37,588.4,22.969462,54.808321,55.11,1305.2,214.8,1.8859,-0.0405,0.0167,75.29,81.94,True,True,True,True,True,1.521,1310.6,equilibrium_ncyc12,True,8,True,1.52642,1.5312,586.75,588.4,54.654626,1305.2,214.8,8,74.48,75.67875,81.43,82.2575,1.0,1.0,0.75,1.0,1.0,1.0,0,1.521,1.526,54.808321,0.633663,L1_L2,113,71,1.7932,580.639,1159,0.2672,False,False
L1_L2,L1,L2,5.3,101,65-70,0.65,0.678218,0.673267,0.683168,2,2,2,5.283,41.431885,1.5419,68fbd6d1d939,0.683168,69,32,587.6,22.938232,54.733802,55.06,1306.9,213.1,1.9084,-0.0404,0.019,76.37,82.86,True,True,True,True,True,1.5471,1309.0,equilibrium_ncyc12,True,8,True,1.54245,1.54465,587.25,587.6,54.7012,1306.9,213.1,2,76.37,76.9,82.86,83.165,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5467,1.5419,54.733802,0.683168,L1_L2,113,71,1.7932,580.639,1159,0.2513,False,False
L3_L4,L3,L4,5.3,101,55-60,0.55,0.5894,0.554455,0.594059,51,51,2,5.326882,41.796121,1.5247,14c7b019c23e,0.594059,60,41,593.4,23.164648,55.274061,55.57,1319.5,200.5,1.893,-0.0408,0.0181,76.75,83.28,True,True,True,True,True,1.5273,1320.2,equilibrium_ncyc12,True,8,True,1.53,1.5401,592.682353,595.0,55.207214,1327.3,192.7,51,74.36,77.092549,81.75,83.612157,1.0,1.0,0.960784,1.0,1.0,1.0,0,1.5273,1.5432,55.423098,0.594059,L3_L4,116,77,1.7515,588.581,863,0.2268,False,False
L3_L4,L3,L4,5.3,101,60-65,0.6,0.633837,0.633663,0.643564,57,57,2,5.328,41.812588,1.5137,66b80fbd888e,0.633663,64,37,592.5,23.129515,55.190228,55.47,1328.4,191.6,1.8731,-0.0403,0.0206,76.49,83.2,True,True,True,True,True,1.5137,1328.4,equilibrium_ncyc12,True,8,True,1.5274,1.5341,592.250877,595.4,55.167023,1337.6,182.4,57,74.43,76.688772,81.57,83.145439,1.0,1.0,0.982456,1.0,1.0,1.0,0,1.5137,1.5319,55.460357,0.633663,L3_L4,116,77,1.7515,588.581,863,0.2378,False,False
L3_L4,L3,L4,5.3,101,65-70,0.65,0.673788,0.673267,0.683168,19,19,2,5.328053,41.827392,1.5176,62b8ab986ebc,0.673267,68,33,591.7,23.098285,55.115709,55.39,1311.9,208.1,1.8677,-0.043,0.0157,76.81,83.13,True,True,True,True,True,1.5176,1311.9,equilibrium_ncyc12,True,8,True,1.5191,1.5328,593.2,595.2,55.255431,1349.8,170.2,19,74.87,76.486316,81.88,83.13,1.0,1.0,0.947368,1.0,1.0,1.0,0,1.5176,1.5429,55.441728,0.673267,L3_L4,116,77,1.7515,588.581,863,0.2339,False,False
L3_L4,L3,L4,5.3,101,70-75,0.7,0.712871,0.712871,0.712871,9,9,1,5.329,41.841875,1.52,e0d88b1075e7,0.712871,72,29,594.8,23.2193,55.404468,55.68,1350.4,169.6,1.8664,-0.0415,0.0235,75.87,82.23,True,True,True,True,True,1.52,1350.4,equilibrium_ncyc12,True,7,True,1.52096,1.5227,594.3,594.8,55.357894,1350.7,169.3,9,75.32,75.947778,81.7,82.247778,1.0,1.0,1.0,1.0,1.0,1.0,0,1.52,1.52,55.404468,0.712871,L3_L4,116,77,1.7515,588.581,863,0.2315,False,False
L3_L4,L3,L4,5.3,101,75-90,0.75,0.760962,0.752475,0.762376,7,7,2,5.33,41.859696,1.5246,a7102e479159,0.762376,77,24,593.6,23.172455,55.292691,55.56,1354.1,165.9,1.8753,-0.0409,0.0229,74.43,81.86,True,True,False,True,True,1.5246,1354.1,equilibrium_ncyc12,True,8,True,1.52466,1.525,593.585714,594.1,55.29136,1355.5,164.5,7,74.41,75.305714,81.66,82.242857,1.0,1.0,0.285714,1.0,1.0,1.0,0,1.5246,1.527,55.339265,0.762376,L3_L4,116,77,1.7515,588.581,863,0.2269,False,False
L5_L6,L5,L6,5.3,101,55-60,0.55,0.592645,0.554455,0.594059,28,27,2,5.298929,41.612072,1.5263,01273043d326,0.594059,60,41,591.0,23.070959,55.050506,55.39,1320.7,199.3,1.8875,-0.041,0.0188,78.39,85.57,True,True,True,True,True,1.5288,1318.5,equilibrium_ncyc12,True,8,True,1.52772,1.53805,590.178571,591.6,54.973991,1328.5,191.5,28,75.53,77.982857,81.98,85.042857,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5288,1.5379,55.106395,0.594059,L5_L6,107,65,1.7831,585.394,822,0.2568,False,False
L5_L6,L5,L6,5.3,101,60-65,0.6,0.633663,0.633663,0.633663,34,34,1,5.3,41.631437,1.5293,edc527b86b86,0.633663,64,37,588.7,22.981173,54.836265,55.12,1311.1,208.9,1.8924,-0.0413,0.0173,79.12,85.03,True,True,True,True,True,1.5295,1314.0,equilibrium_ncyc12,True,8,True,1.53314,1.54105,589.147059,591.2,54.877908,1328.2,191.8,34,75.51,77.564412,82.05,83.877647,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5295,1.5453,55.069135,0.633663,L5_L6,107,65,1.7831,585.394,822,0.2538,False,False
L5_L6,L5,L6,5.3,101,65-70,0.65,0.673267,0.673267,0.673267,1,1,1,5.302,41.650133,1.5371,57d0c46f0a90,0.673267,68,33,588.3,22.965559,54.799006,55.08,1318.0,202.0,1.8912,-0.0414,0.015,76.9,83.36,True,True,True,True,True,1.5372,1320.9,equilibrium_ncyc12,True,8,True,1.5371,1.5371,588.3,588.3,54.799006,1318.0,202.0,1,76.9,76.9,83.36,83.36,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5372,1.5371,54.799006,0.673267,L5_L6,107,65,1.7831,585.394,822,0.246,False,False
L5_L6,L5,L6,5.3,101,70-75,0.7,0.712871,0.712871,0.712871,2,2,1,5.303,41.66883,1.5271,c2bbbdcf49d0,0.712871,72,29,589.9,23.028018,54.948043,55.2,1328.4,191.6,1.8822,-0.0416,0.0211,79.31,85.21,True,True,True,True,True,1.5264,1331.6,equilibrium_ncyc12,True,8,True,1.52718,1.5275,589.65,589.9,54.924756,1328.4,191.6,2,79.31,79.37,85.21,85.28,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5264,1.5271,54.948043,0.712871,L5_L6,107,65,1.7831,585.394,822,0.256,False,False
L1_L2,L1,L2,5.3,105,55-60,0.55,0.571958,0.571429,0.580952,18,17,2,5.281,41.393397,1.5269,940c9e8a5d9e,0.571429,60,45,604.5,23.59796,54.162938,54.48,1303.8,216.2,1.8709,-0.0458,0.0197,77.52,84.13,True,True,True,True,True,1.5306,1304.0,equilibrium_ncyc12,True,8,True,1.53186,1.5408,603.75,604.8,54.095738,1337.8,182.2,18,76.26,77.156667,82.74,83.940556,1.0,1.0,1.0,1.0,1.0,1.0,0,1.53,1.5517,54.189818,0.580952,L1_L2,27,17,1.8046,590.615,1159,0.2777,True,False
L1_L2,L1,L2,5.3,105,60-65,0.6,0.610317,0.609524,0.619048,12,11,2,5.282,41.407291,1.5275,b59e8cf474bb,0.609524,64,41,604.1,23.582346,54.127098,54.39,1308.9,211.1,1.9062,-0.0448,0.0166,76.97,83.51,True,True,True,True,True,1.5266,1309.2,equilibrium_ncyc12,True,8,True,1.52915,1.53765,604.383333,605.2,54.152484,1352.4,167.6,12,75.91,76.821667,82.33,83.4225,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5266,1.5379,54.225657,0.609524,L1_L2,27,17,1.8046,590.615,1159,0.2771,True,False
L1_L2,L1,L2,5.3,105,65-70,0.65,0.687302,0.685714,0.695238,6,6,2,5.283,41.435175,1.5368,2a1ae21cd442,0.685714,72,33,605.1,23.621383,54.216697,54.51,1352.2,167.8,1.9079,-0.0423,0.0154,78.09,84.96,True,True,True,True,True,1.5372,1351.1,equilibrium_ncyc12,True,8,True,1.53845,1.5419,604.716667,605.3,54.182351,1355.1,164.9,6,76.69,78.118333,82.92,84.713333,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5372,1.5412,54.234617,0.695238,L1_L2,27,17,1.8046,590.615,1159,0.2678,True,False
L1_L2,L1,L2,5.3,105,70-75,0.7,0.72381,0.72381,0.72381,8,8,1,5.284,41.448399,1.5368,c1fdb0c3371d,0.72381,76,29,606.5,23.676035,54.342137,54.58,1368.8,151.2,1.9104,-0.0445,0.0228,77.53,83.73,True,True,True,True,True,1.5359,1369.6,equilibrium_ncyc12,True,7,True,1.53764,1.5413,605.225,606.5,54.227897,1368.9,151.1,8,77.4,77.82,83.64,84.14625,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5359,1.5368,54.342137,0.72381,L1_L2,27,17,1.8046,590.615,1159,0.2678,True,False
L1_L2,L1,L2,5.3,105,75-90,0.75,0.761905,0.761905,0.761905,1,1,1,5.285,41.462197,1.5454,966366d262c4,0.761905,80,25,605.0,23.617479,54.207738,54.47,1364.7,155.3,1.9175,-0.046,0.0249,77.47,83.74,True,True,True,True,True,1.5446,1364.3,equilibrium_ncyc12,True,8,True,1.5454,1.5454,605.0,605.0,54.207738,1364.7,155.3,1,77.47,77.47,83.74,83.74,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5446,1.5454,54.207738,0.761905,L1_L2,27,17,1.8046,590.615,1159,0.2592,True,False
L3_L4,L3,L4,5.3,105,50-55,0.5,0.52619,0.504762,0.533333,4,3,2,5.32475,41.771815,1.5249,e7175076aaab,0.533333,56,49,606.9,23.69165,54.377977,54.7,1318.1,201.9,1.8684,-0.0446,0.0191,78.01,84.53,True,True,True,True,True,1.5251,1316.6,equilibrium_ncyc12,True,8,True,1.52847,1.5372,606.45,608.3,54.337657,1318.1,201.9,4,76.73,77.7675,83.35,84.32,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5251,1.5526,54.503416,0.533333,L3_L4,32,21,1.8413,604.551,863,0.3164,True,False
L3_L4,L3,L4,5.3,105,55-60,0.55,0.571667,0.571429,0.580952,40,39,2,5.326,41.789549,1.5166,5b62901b01e4,0.571429,60,45,603.5,23.558923,54.073338,54.37,1294.5,225.5,1.8862,-0.0444,0.0111,77.16,83.73,True,True,True,True,True,1.5169,1294.0,equilibrium_ncyc12,True,8,True,1.52302,1.52935,607.365,610.5,54.41964,1332.1,187.9,40,76.18,77.741,82.39,84.2385,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5169,1.5428,54.700535,0.580952,L3_L4,32,21,1.8413,604.551,863,0.3247,True,False
L3_L4,L3,L4,5.3,105,60-65,0.6,0.614762,0.609524,0.647619,40,40,3,5.3271,41.805519,1.5125,85ab080664d3,0.609524,64,41,609.8,23.804857,54.637815,54.91,1335.1,184.9,1.8733,-0.0453,0.0206,78.3,84.64,True,True,True,True,True,1.5131,1336.0,equilibrium_ncyc12,True,8,True,1.51397,1.52865,608.625,610.4,54.532536,1340.0,180.0,40,76.07,77.93575,82.58,84.39775,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5115,1.5172,54.691575,0.609524,L3_L4,32,21,1.8413,604.551,863,0.3288,True,False
L5_L6,L5,L6,5.3,105,50-55,0.5,0.533333,0.533333,0.533333,7,7,1,5.297,41.584072,1.5333,f8f3f766e675,0.533333,56,49,608.4,23.750205,54.512376,54.81,1323.8,196.2,1.8772,-0.0471,0.0234,78.25,84.8,True,True,True,True,True,1.5333,1323.8,equilibrium_ncyc12,True,8,True,1.5348,1.5397,607.757143,608.4,54.454776,1323.8,196.2,7,76.82,77.965714,82.66,84.428571,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5333,1.5333,54.512376,0.533333,L5_L6,19,11,1.8795,592.681,822,0.3462,True,False
L5_L6,L5,L6,5.3,105,55-60,0.55,0.571429,0.571429,0.571429,53,51,1,5.298,41.602056,1.5265,98e13cdaa6a4,0.571429,60,45,608.8,23.76582,54.548216,54.84,1325.6,194.4,1.8681,-0.0474,0.023,78.23,84.78,True,True,True,True,True,1.5265,1325.6,equilibrium_ncyc12,True,7,True,1.52852,1.5352,607.14717,610.4,54.400123,1341.0,179.0,53,74.31,77.923585,81.21,84.466415,1.0,1.0,0.981132,1.0,1.0,1.0,0,1.5257,1.541,54.691575,0.571429,L5_L6,19,11,1.8795,592.681,822,0.353,True,False
L5_L6,L5,L6,5.3,105,60-65,0.6,0.618847,0.609524,0.647619,95,94,3,5.299495,41.624442,1.514,8dfbaa665768,0.647619,68,37,605.4,23.633094,54.243577,54.49,1333.2,186.8,1.8687,-0.0467,0.0176,79.03,85.52,True,True,True,True,True,1.5157,1335.2,equilibrium_ncyc12,True,8,True,1.52644,1.5415,607.855789,611.5,54.463615,1370.7,149.3,95,73.75,77.43,80.62,84.030526,1.0,1.0,0.831579,1.0,1.0,1.0,0,1.5157,1.5436,54.790135,0.647619,L5_L6,19,11,1.8795,592.681,822,0.3655,True,False
L5_L6,L5,L6,5.3,105,65-70,0.65,0.685714,0.685714,0.685714,26,26,1,5.302,41.65601,1.5203,3d158eaaeb3a,0.685714,72,33,607.9,23.730687,54.467576,54.74,1352.4,167.6,1.8746,-0.0463,0.0216,78.64,84.76,True,True,True,True,True,1.5203,1352.4,equilibrium_ncyc12,True,8,True,1.5315,1.54075,610.55,612.1,54.705015,1387.6,132.4,26,73.32,75.318846,79.81,82.140769,1.0,1.0,0.384615,1.0,1.0,1.0,0,1.5203,1.5488,54.843894,0.685714,L5_L6,19,11,1.8795,592.681,822,0.3592,True,False
L5_L6,L5,L6,5.3,105,70-75,0.7,0.72381,0.72381,0.72381,63,63,1,5.303,41.673994,1.5213,80511e2b3366,0.72381,76,29,611.1,23.855606,54.754295,55.03,1358.3,161.7,1.9024,-0.0467,0.0272,79.95,86.91,True,True,True,True,True,1.5213,1358.3,equilibrium_ncyc12,True,8,True,1.53094,1.538,611.536508,612.7,54.793406,1395.2,124.8,63,72.95,74.759365,79.55,81.550635,1.0,1.0,0.269841,1.0,1.0,1.0,0,1.5213,1.5396,54.897654,0.72381,L5_L6,19,11,1.8795,592.681,822,0.3582,True,False
L5_L6,L5,L6,5.3,105,75-90,0.75,0.763598,0.761905,0.8,45,45,2,5.305044,41.692778,1.5059,b17ce9007b6e,0.761905,80,25,612.0,23.890739,54.834934,55.1,1375.3,144.7,1.8511,-0.048,0.0345,79.83,86.69,True,True,True,True,True,1.5059,1375.3,equilibrium_ncyc12,True,8,True,1.5111,1.5344,611.968889,613.4,54.832147,1405.5,114.5,45,73.27,75.875778,80.11,82.624222,1.0,1.0,0.466667,1.0,1.0,1.0,0,1.5059,1.5361,54.960374,0.761905,L5_L6,19,11,1.8795,592.681,822,0.3736,True,False
L1_L2,L1,L2,5.3,109,50-55,0.5,0.516264,0.513761,0.522936,11,8,2,5.279727,41.368692,1.545,e0fe41e04869,0.513761,56,53,630.1,24.597312,54.384882,54.66,1331.3,188.7,1.9165,-0.0505,0.0129,69.24,76.84,True,True,False,True,True,1.5444,1333.3,equilibrium_ncyc12,True,8,True,1.5452,1.5473,629.572727,630.5,54.339372,1331.4,188.6,11,67.96,69.093636,75.03,76.664545,1.0,0.909091,0.0,1.0,1.0,1.0,0,1.5444,1.551,54.419406,0.522936,L1_L2,163,107,1.6846,614.825,1159,0.1396,False,False
L1_L2,L1,L2,5.3,109,55-60,0.55,0.558614,0.550459,0.587156,9,5,2,5.280222,41.388563,1.5391,0f6282268a4a,0.550459,60,49,630.4,24.609023,54.410775,54.7,1337.4,182.6,1.9084,-0.0511,0.0138,68.05,75.04,True,True,False,True,True,1.5386,1339.3,equilibrium_ncyc12,True,8,True,1.54326,1.55,628.988889,630.4,54.28898,1340.2,179.8,9,67.65,69.261111,74.67,76.623333,1.0,0.777778,0.0,1.0,1.0,0.777778,0,1.5386,1.5391,54.410775,0.550459,L1_L2,163,107,1.6846,614.825,1159,0.1455,False,False
L1_L2,L1,L2,5.3,109,75-90,0.75,0.770642,0.770642,0.770642,6,0,1,5.285,41.465362,1.5589,d0ddbac9e9d2,0.770642,84,25,630.8,24.624638,54.4453,54.72,1410.7,109.3,1.9329,-0.0456,0.014,72.65,79.36,True,True,False,True,True,1.5494,1408.6,equilibrium_ncyc12,True,9,False,1.55975,1.56075,630.433333,630.8,54.413652,1410.7,109.3,6,72.64,73.098333,79.36,79.78,1.0,1.0,0.0,1.0,1.0,1.0,0,1.5491,1.5589,54.4453,0.770642,L1_L2,163,107,1.6846,614.825,1159,0.1257,False,False
L3_L4,L3,L4,5.3,109,50-55,0.5,0.514481,0.513761,0.522936,51,50,2,5.324922,41.767025,1.535,8cb25fd26b24,0.513761,56,53,636.5,24.847149,54.937275,55.24,1349.9,170.1,1.905,-0.0507,0.0136,70.85,78.6,True,True,False,True,True,1.535,1349.9,equilibrium_ncyc12,True,8,True,1.5379,1.5432,635.919608,636.8,54.887181,1361.3,158.7,51,67.94,71.93902,74.76,79.482745,1.0,0.980392,0.078431,1.0,1.0,0.980392,0,1.535,1.5377,54.963169,0.513761,L3_L4,166,117,1.6974,621.13,863,0.1624,False,False
L3_L4,L3,L4,5.3,109,55-60,0.55,0.555046,0.550459,0.587156,50,46,3,5.326,41.78339,1.5304,d10ebc97e1c1,0.550459,60,49,635.7,24.81592,54.868226,55.16,1346.7,173.3,1.8623,-0.0506,0.0137,72.32,80.05,True,True,False,True,True,1.5304,1346.7,equilibrium_ncyc12,True,8,True,1.53347,1.54315,635.374,637.1,54.840089,1373.6,146.4,50,68.49,72.6236,75.04,79.8558,1.0,1.0,0.16,1.0,1.0,1.0,0,1.5304,1.5328,54.989062,0.587156,L3_L4,166,117,1.6974,621.13,863,0.167,False,False
L3_L4,L3,L4,5.3,109,60-65,0.6,0.623853,0.623853,0.623853,5,5,1,5.327,41.808888,1.5324,fe952d7aaab6,0.623853,68,41,634.0,24.749557,54.721496,55.01,1365.3,154.7,1.9055,-0.0503,0.0136,80.5,88.16,True,True,True,True,True,1.5324,1365.3,equilibrium_ncyc12,True,8,True,1.53264,1.5337,633.68,634.0,54.693877,1367.2,152.8,5,76.62,79.522,83.33,86.982,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5324,1.5324,54.721496,0.623853,L3_L4,166,117,1.6974,621.13,863,0.165,False,False
L5_L6,L5,L6,5.3,109,50-55,0.5,0.515291,0.513761,0.522936,6,6,2,5.295833,41.571944,1.5433,bf4a70087711,0.513761,56,53,633.5,24.730038,54.678341,55.02,1356.7,163.3,1.9227,-0.0521,0.015,70.92,77.59,True,True,False,True,True,1.543,1356.2,equilibrium_ncyc12,True,9,True,1.5436,1.5453,633.283333,633.5,54.65964,1357.3,162.7,6,70.88,70.978333,77.25,77.495,1.0,1.0,0.0,1.0,1.0,1.0,0,1.543,1.5433,54.678341,0.513761,L5_L6,157,120,1.6964,619.556,822,0.1531,False,False
L5_L6,L5,L6,5.3,109,55-60,0.55,0.556575,0.550459,0.559633,3,1,2,5.297667,41.595044,1.5495,824386782072,0.550459,60,49,631.3,24.644156,54.488455,54.83,1337.6,182.4,1.9098,-0.0539,0.0177,77.24,83.55,True,True,True,True,True,1.5498,1335.9,equilibrium_ncyc12,True,8,True,1.55038,1.5539,630.1,631.3,54.384882,1359.2,160.8,3,75.72,76.23,82.08,82.576667,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5478,1.5495,54.488455,0.550459,L5_L6,157,120,1.6964,619.556,822,0.1469,False,False
L1_L2,L1,L2,5.3,113,50-55,0.5,0.530073,0.504425,0.539823,59,23,3,5.279712,41.377846,1.5464,a295ac5b2467,0.504425,57,56,642.4,25.077469,53.483805,53.78,1341.2,178.8,1.9309,-0.0491,0.0154,64.77,71.07,True,False,False,True,False,1.5401,1340.4,equilibrium_ncyc12,True,9,True,1.54788,1.5511,642.077966,642.7,53.456993,1355.3,164.7,59,64.77,67.385254,71.07,74.060847,1.0,0.118644,0.0,1.0,1.0,0.067797,0,1.538,1.5468,53.508782,0.539823,L1_L2,39,30,1.7452,636.222,1159,0.1988,False,False
